0 0  0 0 0 -1.54092 4.59018 69.6912 0 4.8715 0 0 74
0 0  0 0 0 0 0 0 0 0 0.774003 0.100572 125
0 0  0 0 0 0 0 0 0 0 0.767242 0.104411 176
0 0  0 0 0 0.493947 2.04133 69.0246 0 4.70271 0.948188 0.647675 227
0 0  0 0 0 0.194281 2.31211 69.0936 0 4.82868 0.948188 0.647675 277
0 0  0 0 0 -0.0105216 2.45052 69.1704 0 4.82505 0.604624 0.377482 329
0 0  0 0 0 -0.152251 2.54071 69.2301 0 4.87422 0.665486 0.265355 380
0 0  0 0 0 -0.238548 2.67262 69.2371 0 4.94335 0.682076 0.253992 433
0 0  0 0 0 -0.686028 4.81904 68.9608 0 5.14107 0.688131 0.249468 483
0 0  0 0 0 -0.701201 4.59252 69.0115 0 5.10147 0.694349 0.23772 533
0 0  0 0 0 -0.69816 4.46956 69.0331 0 5.08063 0.725226 0.053261 585
0 0  0 0 0 -0.653737 4.37059 69.0208 0 5.12465 0.905325 -0.0728328 635
0 0  0 0 0 -0.617999 4.31223 69.0072 0 5.14104 0.722531 0.0792374 685
0 0  0 0 0 -0.587649 4.22838 69.0037 0 5.13074 0.719788 0.0898547 736
0 0  0 0 0 -0.529148 4.11682 68.9873 0 5.09103 0.716089 0.0958129 786
0 0  0 0 0 -0.517413 4.01906 69.0026 0 5.09601 0.715007 0.102134 837
0 0  0 0 0 -0.531632 3.94584 69.0312 0 5.06606 0.71346 0.105459 887
0 0  0 0 0 -2.02822 4.33882 70.2061 0 5.02531 0.710889 0.117786 937
0 0  0 0 0 -1.99195 4.29156 70.1816 0 4.95511 0.753261 0.121431 989
0 0  0 0 0 -1.92673 4.29686 70.116 0 4.93579 0.81066 0.138848 1040
0 0  0 0 0 -1.63903 3.88468 69.953 0 4.85024 0.905325 -0.0728328 1091
0 0  0 0 0 -0.834756 2.09313 69.9518 0 4.89917 0.905325 -0.0728328 1141
0 0  0 0 0 -0.808607 2.29015 69.8351 0 4.73511 0.79985 0.133446 1191
0 0  0 0 0 -0.696039 2.35419 69.7148 0 4.7388 0.905325 -0.0728328 1242
0 0  0 0 0 -0.655611 2.3659 69.6775 0 4.72641 0.728856 0.28483 1292
0 0  0 0 0 -0.688437 2.33185 69.7189 0 4.75158 0.905325 -0.0728328 1342
