0 0  -0.194146 5.99227 73.4169 -2.66451 4.71714 61.7917 4.75643 4.20953 0.445056 0.108529 56
0 0  -0.216642 6.00864 73.4519 -2.59116 4.6518 61.7726 4.81279 4.21801 0.440436 0.117253 106
0 0  -0.237896 6.0275 73.4871 -2.5077 4.60229 61.7412 4.82301 4.21915 0.439161 0.118259 158
0 0  -0.266063 6.06215 73.5394 -2.4774 4.56831 61.7371 4.77815 4.19943 0.436422 0.121379 209
0 0  -0.273134 6.08077 73.5583 -2.43389 4.54748 61.7192 4.75764 4.21701 0.433864 0.1267 260
0 0  -0.286462 6.12122 73.5971 -2.40068 4.51481 61.7132 4.74101 4.21845 0.430227 0.131551 312
0 0  -0.279446 6.13163 73.5946 -2.38113 4.48249 61.7157 4.76458 4.2468 0.42891 0.133324 364
0 0  -0.270637 6.16157 73.6013 -2.38999 4.46895 61.7273 4.7999 4.24569 0.429224 0.13842 415
0 0  -0.264113 6.16921 73.5979 -2.39644 4.46293 61.7341 4.80705 4.26104 0.430116 0.140174 465
0 0  -0.246753 6.18533 73.5865 -2.41216 4.44602 61.7516 4.76865 4.23994 0.430226 0.141482 519
0 0  0.791511 7.83496 73.5643 -2.38502 3.19668 62.4133 5.11292 4.16747 0.446329 0.197276 572
0 0  0.889711 7.93125 73.5406 -2.64305 3.11166 62.6466 4.71704 4.09666 0.471997 0.325766 623
0 0  0.787609 7.84018 73.5726 -2.69581 3.19919 62.627 4.6328 4.05117 0.493322 0.35353 674
0 0  0.639202 7.80687 73.7036 -2.16975 3.10187 62.3335 4.54634 3.87166 0.487688 0.333343 725
0 0  -0.438431 8.31812 75.6585 -0.129142 2.18927 61.9089 4.63807 3.76067 0.485689 0.324158 775
0 0  -0.822373 8.37513 76.4596 0.465815 2.03191 61.8097 4.62474 3.85006 0.332378 0.466285 826
0 0  -0.834128 8.39675 76.5164 0.132858 2.11393 61.8644 4.53043 3.80572 0.290095 0.4739 876
0 0  -0.756828 8.43612 76.4119 -0.190221 2.16712 61.9486 4.5326 3.79059 0.287161 0.446966 927
0 0  -0.709987 8.43947 76.3211 -0.461253 2.18908 62.0451 4.56046 3.77531 0.292403 0.444475 978
0 0  -0.624686 8.51352 76.2569 -0.614112 2.19429 62.1087 4.51161 3.77217 0.304322 0.436653 1029
0 0  -0.602733 8.54881 76.2642 -0.713119 2.19079 62.1565 4.44934 3.76652 0.310673 0.438573 1079
0 0  -0.544292 8.59967 76.2231 -0.767359 2.18993 62.1825 4.44801 3.79533 0.3145 0.439962 1129
0 0  -0.522153 8.61991 76.2094 -0.818284 2.1829 62.2118 4.51932 3.81622 0.317653 0.442286 1182
0 0  -0.503148 8.63756 76.1982 -0.864925 2.19511 62.2253 4.57548 3.89592 0.321836 0.444767 1231
0 0  -0.473511 8.6637 76.1791 -0.898403 2.19262 62.2434 4.65377 3.94849 0.323122 0.444686 1282
0 0  -0.489919 8.69626 76.2579 -0.834614 2.16645 62.2317 4.64279 4.00236 0.326238 0.446769 1333
0 0  -0.478472 8.72677 76.2806 -0.85113 2.16666 62.2395 4.77948 4.0515 0.320245 0.448031 1385
0 0  -0.464863 8.73453 76.2656 -0.851641 2.15748 62.2466 4.74736 4.07501 0.322299 0.452983 1433
0 0  -0.444554 8.76833 76.2764 -0.853634 2.13119 62.267 4.92296 4.10103 0.322409 0.454889 1484
0 0  -0.419927 8.80572 76.2846 -0.843263 2.10975 62.2779 4.93179 4.15245 0.324619 0.458283 1534
0 0  -0.434014 8.81617 76.3278 -0.827268 2.0877 62.2867 4.94578 4.17999 0.324589 0.46368 1585
0 0  -0.466594 8.83734 76.4249 -0.815655 2.07876 62.2878 5.06359 4.23058 0.324368 0.465277 1635
0 0  -0.484679 8.86182 76.5 -0.797154 2.05802 62.2945 5.09678 4.27564 0.317866 0.46729 1685
0 0  -0.518095 8.86254 76.5703 -0.760451 2.03664 62.2931 5.12708 4.29407 0.314532 0.469096 1736
0 0  -0.55594 8.86943 76.6616 -0.714336 2.02838 62.2775 5.14387 4.34113 0.309266 0.471035 1789
0 0  -0.588565 8.88157 76.7528 -0.674707 2.02064 62.2648 5.1607 4.34912 0.306992 0.472907 1839
0 0  -0.61927 8.89731 76.8482 -0.612594 2.00355 62.2491 5.16275 4.35487 0.30194 0.472379 1890
0 0  -0.657731 8.87747 76.9014 -0.531537 1.99412 62.2195 5.28102 4.39267 0.293259 0.475329 1940
0 0  -0.641816 8.8395 76.7997 -0.676296 2.07672 62.2235 5.20468 4.43363 0.288522 0.476005 1991
0 0  0.295889 6.27668 73.0326 -3.82298 4.63004 62.7003 5.11232 4.59828 0.283991 0.477901 2042
0 0  0.0957666 6.25387 73.2325 -3.65906 4.82284 62.4724 5.1588 4.61123 0.502434 0.0747663 2093
0 0  0.0182499 6.41093 73.409 -3.40459 4.65063 62.349 5.17676 4.5924 0.491447 0.08898 2143
0 0  -0.0119803 6.51458 73.5062 -3.22622 4.50854 62.28 5.18985 4.60668 0.46919 0.117738 2193
0 0  -0.0269096 6.65186 73.61 -3.06601 4.32192 62.2525 5.20479 4.61198 0.461339 0.132306 2244
0 0  -0.00384037 6.78552 73.6709 -2.97523 4.18586 62.2555 5.16411 4.54678 0.45386 0.160125 2296
0 0  -0.471781 6.47699 74.0437 -2.52342 4.35871 61.8627 5.01949 4.51655 0.45204 0.175578 2345
0 0  -0.458237 6.60523 74.1123 -2.49407 4.23859 61.9016 4.89792 4.44838 0.410146 0.148586 2397
0 0  -0.437762 6.7037 74.1538 -2.47123 4.16327 61.9241 4.81682 4.40554 0.408576 0.161581 2447
0 0  -0.420344 6.78153 74.1863 -2.44111 4.08074 61.9463 4.78668 4.39725 0.408166 0.174612 2497
0 0  -0.395034 6.85754 74.2081 -2.43212 4.02341 61.9699 4.70279 4.3818 0.40686 0.185084 2547
0 0  -0.408806 6.90888 74.2645 -2.40917 3.96514 61.9855 4.69012 4.34261 0.408336 0.193803 2598
0 0  -0.40731 6.95582 74.2978 -2.37986 3.90792 61.9969 4.66907 4.29843 0.406712 0.197826 2648
0 0  -0.402884 7.01108 74.3342 -2.36297 3.87939 62.0013 4.68057 4.28704 0.405103 0.207318 2699
0 0  -0.400906 7.03668 74.3514 -2.33525 3.84815 62.0004 4.65767 4.26264 0.404262 0.210317 2749
0 0  -0.420937 7.05545 74.3933 -2.27381 3.79945 61.9881 4.68877 4.26885 0.402682 0.216033 2801
0 0  -0.428234 7.10283 74.4409 -2.23556 3.76492 61.983 4.70729 4.26395 0.398766 0.223277 2853
0 0  -0.43512 7.17188 74.5063 -2.14235 3.67918 61.9728 4.75113 4.24847 0.397933 0.227841 2904
0 0  -0.432818 7.22378 74.5459 -2.1103 3.63881 61.9757 4.78139 4.25113 0.396029 0.233235 2954
0 0  -0.414999 7.30339 74.5878 -2.05782 3.56239 61.987 4.78816 4.27229 0.392201 0.24438 3005
0 0  -0.423301 7.33995 74.6309 -2.02588 3.51926 61.9923 4.8149 4.31729 0.391681 0.251496 3056
0 0  -0.429494 7.37772 74.6725 -1.98213 3.47605 61.9911 4.8716 4.32033 0.38895 0.261488 3108
0 0  -0.351128 7.70893 74.8624 -1.52645 3.1183 61.9452 4.93609 4.35765 0.387376 0.268037 3160
0 0  -0.229831 8.2416 75.2317 -1.27195 2.61705 62.1328 5.01588 4.40219 0.383669 0.282971 3212
0 0  -0.269697 8.20464 75.252 -1.35936 2.69157 62.1287 5.05018 4.38992 0.371671 0.389252 3261
0 0  -0.303572 8.13274 75.2251 -1.44541 2.73653 62.145 5.08741 4.39081 0.371137 0.382837 3312
0 0  -0.32112 8.11355 75.2313 -1.4725 2.77352 62.1352 5.08705 4.38643 0.370801 0.372676 3363
0 0  -0.371137 8.08632 75.2797 -1.48586 2.78188 62.137 5.00327 4.36511 0.37002 0.368017 3414
0 0  -0.420733 7.44114 74.7159 -2.0243 3.42131 62.048 4.88871 4.31478 0.365642 0.363434 3466
0 0  -0.432671 7.51542 74.8003 -1.97823 3.37648 62.0468 4.78667 4.21103 0.389307 0.290597 3517
0 0  -0.419496 7.57646 74.8374 -1.93004 3.31941 62.052 4.7014 4.16567 0.38315 0.279779 3567
0 0  -0.401177 7.6015 74.8339 -1.98715 3.35533 62.0646 4.64681 4.18076 0.382127 0.288491 3618
0 0  -0.381102 7.42916 74.6487 -2.13002 3.48119 62.0774 4.64594 4.16645 0.384006 0.286766 3668
0 0  -0.384375 7.47491 74.6939 -2.13328 3.45883 62.0924 4.60072 4.15802 0.392478 0.264908 3720
0 0  -0.363 7.49295 74.6796 -2.1035 3.42898 62.0916 4.62505 4.1565 0.390873 0.269925 3772
0 0  0.199711 7.48995 73.9469 -1.69343 3.14781 62.0193 4.32019 4.25084 0.394108 0.275216 3823
0 0  0.55923 8.37222 74.2994 0 0 0 4.64937 0 0.425308 0.296934 3873
