0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1233
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1285
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1335
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1387
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1440
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1491
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1544
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1595
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1646
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1698
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1748
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1802
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1853
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1905
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 1955
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2007
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2059
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2108
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2160
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2211
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2263
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2316
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2366
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2417
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2469
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2520
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2572
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2625
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2677
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2730
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2781
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2832
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2884
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2934
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 2988
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 3039
0 0 0.0538283 0.201375 64.2881 95.8565 0.00414419 0.0135629 0.00081628 2.24975 -13.9702 0 0 0 0 0 0 0 0 0 0 3089
