0 0  0 0 0 0 0 0 0 0 0 0 12478
0 0  0 0 0 0 0 0 0 0 0 0 12532
0 0  0 0 0 0 0 0 0 0 0 0 12582
0 0  0 0 0 0 0 0 0 0 0 0 12635
0 0  0 0 0 0 0 0 0 0 0 0 12690
0 0  0 0 0 0 0 0 0 0 0 0 12742
0 0  0 0 0 0 0 0 0 0 0 0 12797
0 0  0 0 0 0 0 0 0 0 0 0 12853
0 0  0 0 0 0 0 0 0 0 0 0 12907
0 0  0 0 0 0 0 0 0 0 0 0 12982
0 0  0 0 0 0 0 0 0 0 0 0 13038
0 0  0 0 0 0 0 0 0 0 0 0 13094
0 0  0 0 0 0 0 0 0 0 0 0 13146
0 0  0 0 0 0 0 0 0 0 0 0 13197
0 0  0 0 0 0 0 0 0 0 0 0 13248
0 0  0 0 0 0 0 0 0 0 0 0 13298
0 0  0 0 0 0 0 0 0 0 0 0 13348
0 0  0 0 0 0 0 0 0 0 0 0 13403
0 0  0 0 0 0 0 0 0 0 0 0 13458
0 0  0 0 0 0 0 0 0 0 0 0 13514
0 0  0 0 0 0 0 0 0 0 0 0 13573
0 0  0 0 0 0 0 0 0 0 0 0 13625
0 0  0 0 0 0 0 0 0 0 0 0 13677
0 0  0 0 0 0 0 0 0 0 0 0 13729
0 0  0 0 0 0 0 0 0 0 0 0 13779
0 0  0 0 0 0 0 0 0 0 0 0 13829
0 0  0 0 0 0 0 0 0 0 0 0 13881
0 0  0 0 0 0 0 0 0 0 0 0 13935
0 0  0 0 0 0 0 0 0 0 0 0 13988
0 0  0 0 0 0 0 0 0 0 0 0 14039
0 0  0 0 0 0 0 0 0 0 0 0 14090
0 0  0 0 0 0 0 0 0 0 0 0 14142
0 0  0 0 0 0 0 0 0 0 0 0 14194
0 0  0 0 0 0 0 0 0 0 0 0 14243
0 0  0 0 0 0 0 0 0 0 0 0 14294
0 0  0 0 0 0 0 0 0 0 0 0 14347
0 0  0 0 0 0 0 0 0 0 0 0 14398
0 0  0 0 0 0 0 0 0 0 0 0 14449
0 0  0 0 0 0 0 0 0 0 0 0 14501
0 0  0 0 0 0 0 0 0 0 0 0 14553
0 0  0 0 0 0 0 0 0 0 0 0 14604
0 0  0 0 0 0 0 0 0 0 0 0 14656
0 0  0 0 0 0 0 0 0 0 0 0 14709
0 0  0 0 0 0 0 0 0 0 0 0 14759
0 0  0 0 0 0 0 0 0 0 0 0 14810
0 0  0 0 0 0 0 0 0 0 0 0 14862
0 0  0 0 0 0 0 0 0 0 0 0 14914
0 0  0 0 0 0 0 0 0 0 0 0 14966
0 0  0 0 0 0 0 0 0 0 0 0 15017
0 0  0 0 0 0 0 0 0 0 0 0 15067
0 0  0 0 0 0 0 0 0 0 0 0 15120
0 0  0 0 0 0 0 0 0 0 0 0 15171
0 0  0 0 0 0 0 0 0 0 0 0 15222
0 0  0 0 0 0 0 0 0 0 0 0 15274
0 0  0 0 0 0 0 0 0 0 0 0 15326
0 0  0 0 0 0 0 0 0 0 0 0 15378
0 0  0 0 0 0 0 0 0 0 0 0 15430
0 0  0 0 0 0 0 0 0 0 0 0 15482
0 0  0 0 0 0 0 0 0 0 0 0 15535
0 0  0 0 0 0 0 0 0 0 0 0 15588
0 0  0 0 0 0 0 0 0 0 0 0 15640
0 0  0 0 0 0 0 0 0 0 0 0 15692
0 0  0 0 0 0 0 0 0 0 0 0 15745
0 0  0 0 0 0 0 0 0 0 0 0 15797
0 0  0 0 0 0 0 0 0 0 0 0 15848
0 0  0 0 0 0 0 0 0 0 0 0 15902
0 0  0 0 0 0 0 0 0 0 0 0 15952
0 0  0 0 0 0 0 0 0 0 0 0 16003
0 0  0 0 0 0 0 0 0 0 0 0 16054
0 0  0 0 0 0 0 0 0 0 0 0 16107
0 0  0 0 0 0 0 0 0 0 0 0 16160
0 0  0 0 0 0 0 0 0 0 0 0 16210
0 0  0 0 0 0 0 0 0 0 0 0 16261
0 0  0 0 0 0 0 0 0 0 0 0 16312
0 0  0 0 0 0 0 0 0 0 0 0 16363
0 0  0 0 0 0 0 0 0 0 0 0 16413
0 0  0 0 0 0 0 0 0 0 0 0 16465
0 0  0 0 0 0 0 0 0 0 0 0 16516
0 0  0 0 0 0 0 0 0 0 0 0 16567
0 0  0 0 0 0 0 0 0 0 0 0 16619
0 0  0 0 0 0 0 0 0 0 0 0 16670
0 0  0 0 0 0 0 0 0 0 0 0 16721
0 0  0 0 0 0 0 0 0 0 0 0 16772
0 0  0 0 0 0 0 0 0 0 0 0 16823
0 0  0 0 0 0 0 0 0 0 0 0 16874
0 0  0 0 0 0 0 0 0 0 0 0 16924
0 0  0 0 0 0 0 0 0 0 0 0 16974
0 0  0 0 0 0 0 0 0 0 0 0 17025
0 0  0 0 0 0 0 0 0 0 0 0 17076
0 0  0 0 0 0 0 0 0 0 0 0 17126
0 0  0 0 0 0 0 0 0 0 0 0 17177
0 0  0 0 0 0 0 0 0 0 0 0 17228
0 0  0 0 0 0 0 0 0 0 0 0 17280
0 0  0 0 0 0 0 0 0 0 0 0 17333
0 0  0 0 0 0 0 0 0 0 0 0 17385
0 0  0 0 0 0 0 0 0 0 0 0 17437
0 0  0 0 0 0 0 0 0 0 0 0 17488
0 0  0 0 0 0 0 0 0 0 0 0 17540
0 0  0 0 0 0 0 0 0 0 0 0 17592
0 0  0 0 0 0 0 0 0 0 0 0 17644
0 0  0 0 0 0 0 0 0 0 0 0 17697
0 0  0 0 0 0 0 0 0 0 0 0 17747
0 0  0 0 0 0 0 0 0 0 0 0 17797
0 0  0 0 0 0 0 0 0 0 0 0 17847
0 0  0 0 0 0 0 0 0 0 0 0 17901
0 0  0 0 0 0 0 0 0 0 0 0 17951
0 0  0 0 0 0 0 0 0 0 0 0 18001
0 0  0 0 0 0 0 0 0 0 0 0 18054
0 0  0 0 0 0 0 0 0 0 0 0 18107
0 0  0 0 0 0 0 0 0 0 0 0 18157
0 0  0 0 0 0 0 0 0 0 0 0 18210
0 0  0 0 0 0 0 0 0 0 0 0 18260
0 0  0 0 0 0 0 0 0 0 0 0 18313
0 0  0 0 0 0 0 0 0 0 0 0 18364
0 0  0 0 0 0 0 0 0 0 0 0 18415
0 0  0 0 0 0 0 0 0 0 0 0 18465
0 0  0 0 0 0 0 0 0 0 0 0 18516
0 0  0 0 0 0 0 0 0 0 0 0 18567
0 0  0 0 0 0 0 0 0 0 0 0 18620
0 0  0 0 0 0 0 0 0 0 0 0 18673
0 0  0 0 0 0 0 0 0 0 0 0 18725
0 0  0 0 0 0 0 0 0 0 0 0 18779
0 0  0 0 0 0 0 0 0 0 0 0 18829
0 0  0 0 0 0 0 0 0 0 0 0 18880
0 0  0 0 0 0 0 0 0 0 0 0 18930
0 0  0 0 0 0 0 0 0 0 0 0 18982
0 0  0 0 0 0 0 0 0 0 0 0 19033
0 0  0 0 0 0 0 0 0 0 0 0 19086
0 0  0 0 0 0 0 0 0 0 0 0 19138
0 0  0 0 0 0 0 0 0 0 0 0 19191
0 0  0 0 0 0 0 0 0 0 0 0 19244
0 0  0 0 0 0 0 0 0 0 0 0 19296
0 0  0 0 0 0 0 0 0 0 0 0 19347
0 0  0 0 0 0 0 0 0 0 0 0 19401
0 0  0 0 0 0 0 0 0 0 0 0 19453
0 0  0 0 0 0 0 0 0 0 0 0 19503
0 0  0 0 0 0 0 0 0 0 0 0 19556
0 0  0 0 0 0 0 0 0 0 0 0 19609
0 0  0 0 0 0 0 0 0 0 0 0 19662
0 0  0 0 0 0 0 0 0 0 0 0 19712
0 0  0 0 0 0 0 0 0 0 0 0 19765
0 0  0 0 0 0 0 0 0 0 0 0 19818
0 0  0 0 0 0 0 0 0 0 0 0 19871
0 0  0 0 0 0 0 0 0 0 0 0 19923
0 0  0 0 0 0 0 0 0 0 0 0 19976
0 0  0 0 0 0 0 0 0 0 0 0 20027
0 0  0 0 0 0 0 0 0 0 0 0 20078
0 0  0 0 0 0 0 0 0 0 0 0 20128
0 0  0 0 0 0 0 0 0 0 0 0 20179
0 0  0 0 0 0 0 0 0 0 0 0 20231
0 0  0 0 0 0 0 0 0 0 0 0 20285
0 0  0 0 0 0 0 0 0 0 0 0 20336
0 0  0 0 0 0 0 0 0 0 0 0 20386
0 0  0 0 0 0 0 0 0 0 0 0 20437
0 0  0 0 0 0 0 0 0 0 0 0 20491
0 0  0 0 0 0 0 0 0 0 0 0 20541
0 0  0 0 0 0 0 0 0 0 0 0 20592
0 0  0 0 0 0 0 0 0 0 0 0 20643
0 0  0 0 0 0 0 0 0 0 0 0 20693
0 0  0 0 0 0 0 0 0 0 0 0 20744
0 0  0 0 0 0 0 0 0 0 0 0 20797
0 0  0 0 0 0 0 0 0 0 0 0 20848
0 0  0 0 0 0 0 0 0 0 0 0 20901
0 0  0 0 0 0 0 0 0 0 0 0 20954
0 0  0 0 0 0 0 0 0 0 0 0 21007
0 0  0 0 0 0 0 0 0 0 0 0 21058
0 0  0 0 0 0 0 0 0 0 0 0 21111
0 0  0 0 0 0 0 0 0 0 0 0 21162
0 0  0 0 0 0 0 0 0 0 0 0 21214
0 0  0 0 0 0 0 0 0 0 0 0 21264
0 0  0 0 0 0 0 0 0 0 0 0 21316
0 0  0 0 0 0 0 0 0 0 0 0 21369
0 0  0 0 0 0 0 0 0 0 0 0 21421
