0 0 0.00197214 0.192337 0.425356 0.0797614 0.0045499 0.00183854 0.0239442 0.192928 0 0 0 0 0 0 0 0 0 0 0 4800
0 0 0.00197378 0.192434 0.425605 0.0794636 0.00454671 0.00183658 0.0239529 0.192977 0 0 0 0 0 0 0 0 0 0 0 4853
0 0 0.00197524 0.192508 0.425861 0.0793485 0.00454467 0.00183527 0.0239587 0.193049 0 0 0 0 0 0 0 0 0 0 0 4903
0 0 0.00197686 0.192612 0.426181 0.0794381 0.00454304 0.00183337 0.0239718 0.193141 0 0 0 0 0 0 0 0 0 0 0 4953
0 0 0.00197744 0.192615 0.426278 0.0794995 0.00454272 0.00183361 0.0239668 0.193197 0 0 0 0 0 0 0 0 0 0 0 5005
0 0 0.00198066 0.19261 0.426794 0.07986 0.00454261 0.00183575 0.0239149 0.193518 0 0 0 0 0 0 0 0 0 0 0 5055
0 0 0.00198468 0.192589 0.427513 0.0803056 0.00454277 0.00183857 0.0238161 0.193876 0 0 0 0 0 0 0 0 0 0 0 5106
0 0 0.00198712 0.192564 0.427927 0.0836655 0.00454483 0.0018412 0.0235437 0.194228 0 0 0 0 0 0 0 0 0 0 0 5157
0 0 0.00198793 0.1925 0.428085 0.167605 0.00454722 0.00184379 0.0199991 0.194406 0 0 0 0 0 0 0 0 0 0 0 5209
0 0 0.00198315 0.1923 0.426851 1.66783 0.00455165 0.00184711 0.0116648 0.194293 -0.111382 0 0 0 0 0 0 0 0 0 0 5262
0 0 0.00197431 0.191886 0.42519 20.3864 0.00455578 0.00185364 0.00620048 0.194037 -13.1929 0 0 0 0 0 0 0 0 0 0 5314
0 0 0.00196921 0.190986 0.423275 36.1544 0.00455857 0.00187177 0.0051437 0.193959 -16.9739 0 0 0 0 0 0 0 0 0 0 5363
0 0 0.00196782 0.189444 0.420242 42.4451 0.00455563 0.00190439 0.00480523 0.193819 -18.1872 0 0 0 0 0 0 0 0 0 0 5414
0 0 0.00197511 0.186452 0.414775 39.9351 0.00454533 0.00197304 0.00485612 0.194039 -17.6426 0 0 0 0 0 0 0 0 0 0 5466
0 0 0.00196367 0.180602 0.403358 37.4447 0.00452365 0.00211503 0.00484941 0.194091 -16.9002 0 0 0 0 0 0 0 0 0 0 5519
0 0 0.00182797 0.155458 0.353653 19.5051 0.00428695 0.00293247 0.00526009 0.193981 -10.8972 0 0 0 0 0 0 0 0 0 0 5571
0 0 0.00182179 0.146455 0.335669 8.00953 0.00418724 0.00334029 0.00634705 0.193841 -5.5564 0 0 0 0 0 0 0 0 0 0 5621
0 0 0.00182179 0.146455 0.335669 8.00953 0.00418724 0.00334029 0.00634705 0.193841 -5.5564 0 0 0 0 0 0 0 0 0 0 5673
0 0 0.00166313 0.140495 0.323025 0.14492 0.00392226 0.00364742 0.0165045 0.192601 0 0 0 0 0 0 0 0 0 0 0 5725
0 0 0.00170439 0.151066 0.344115 0.12616 0.00405059 0.00311267 0.0192967 0.192696 0 0 0 0 0 0 0 0 0 0 0 5775
0 0 0.00172878 0.158969 0.359783 0.11434 0.00417267 0.00278573 0.0204524 0.193087 0 0 0 0 0 0 0 0 0 0 0 5827
0 0 0.0017335 0.16308 0.367867 0.108848 0.00419415 0.00263578 0.0210064 0.193387 0 0 0 0 0 0 0 0 0 0 0 5879
