0 0 0.647422 0.192752 0.02192 23.4965 0.00487262 0.0018291 0.00871051 0.193791 -35.5057 0 0 0 0 0 0 0 0 0 0 2283
0 0 0.70295 0.192739 0.0166857 16.7618 0.00482579 0.0018293 0.00782405 0.193604 -35.5931 0 0 0 0 0 0 0 0 0 0 2335
0 0 0.768582 0.192733 0.0153674 16.9324 0.00480669 0.00182927 0.00767431 0.193553 -36.029 0 0 0 0 0 0 0 0 0 0 2385
0 0 1.13637 0.192733 0.00894689 18.021 0.00478175 0.00182944 0.00633408 0.193402 -38.2888 0 0 0 0 0 0 0 0 0 0 2436
0 0 1.35421 0.19273 0.00529226 32.0584 0.0047988 0.00182968 0.00533214 0.193379 -38.1228 0 0 0 0 0 0 0 0 0 0 2487
0 0 1.58057 0.192734 0.00454855 37.0336 0.0047996 0.00182958 0.00501547 0.19339 -39.4294 0 0 0 0 0 0 0 0 0 0 2540
0 0 1.37117 0.192741 0.00459602 36.6836 0.00483676 0.00182961 0.00484112 0.193443 -38.7996 0 0 0 0 0 0 0 0 0 0 2593
0 0 1.64884 0.192773 0.00432337 38.778 0.00488054 0.00182951 0.00445376 0.193391 -41.7569 0 0 0 0 0 0 0 0 0 0 2644
0 0 1.64884 0.192773 0.00432337 38.778 0.00488054 0.00182951 0.00445376 0.193391 -41.7569 0 0 0 0 0 0 0 0 0 0 2695
0 0 1.21909 0.192799 0.00434528 38.6087 0.00498598 0.00182974 0.00432535 0.193511 -39.2824 0 0 0 0 0 0 0 0 0 0 2745
0 0 1.43999 0.192853 0.00428395 39.107 0.00520995 0.00182977 0.00452111 0.193556 -39.9675 0 0 0 0 0 0 0 0 0 0 2797
0 0 1.61365 0.19291 0.00418393 39.9327 0.00542656 0.00182972 0.00459445 0.193661 -40.6572 0 0 0 0 0 0 0 0 0 0 2848
0 0 1.59389 0.192996 0.00417914 39.9803 0.00558875 0.00182959 0.00479029 0.193954 -39.8098 0 0 0 0 0 0 0 0 0 0 2899
0 0 1.60004 0.193089 0.00438374 38.3306 0.00576564 0.00182937 0.00481426 0.194157 -40.3732 0 0 0 0 0 0 0 0 0 0 2950
0 0 2.0193 0.193265 0.00415898 40.1615 0.00620492 0.00182934 0.00467857 0.194307 -42.9417 0 0 0 0 0 0 0 0 0 0 3002
0 0 1.982 0.193296 0.00415454 40.1988 0.00605004 0.00182928 0.00456855 0.19431 -43.2283 0 0 0 0 0 0 0 0 0 0 3053
0 0 1.83571 0.193391 0.00439523 38.243 0.00634407 0.00182936 0.00465209 0.194362 -42.6632 0 0 0 0 0 0 0 0 0 0 3103
0 0 1.43743 0.193628 0.00471378 35.8674 0.00659331 0.00182951 0.00457482 0.194264 -41.1176 0 0 0 0 0 0 0 0 0 0 3156
0 0 0.788662 0.194383 0.00493286 34.3677 0.00834511 0.00183001 0.00312263 0.194323 -43.2215 0 0 0 0 0 0 0 0 0 0 3207
0 0 0.20338 0.19577 0.00815053 40.404 0.0165892 0.00183262 0.00133124 0.19457 -52.1255 0 0 0 0 0 0 0 0 0 0 3258
0 0 0.114251 0.195927 0.0126268 48.5287 0.0242247 0.00183634 0.0014234 0.194422 -49.2455 0 0 0 0 0 0 0 0 0 0 3310
