0 0  37.0863 -124.735 1115.57 -0.958404 0.316757 6.15284 82.3273 0.522441 0.887831 0.886783 69
0 0  35.5874 -125.231 1115.25 -0.954056 0.318568 6.15628 82.295 0.521954 0.866394 0.904548 120
0 0  0 0 0 -0.951956 0.31804 6.15898 0 0.521034 0.853885 0.911308 172
0 0  34.1786 -125.892 1115.44 -0.946484 0.318778 6.16445 82.1497 0.522113 0.668857 0.687321 222
0 0  0 0 0 -0.942262 0.319316 6.1687 0 0.533574 0.823143 0.919864 273
0 0  0.773706 -3.10042 27.1594 -0.939242 0.319649 6.17179 2 0.525166 0.668857 0.687321 324
0 0  0 0 0 -0.951503 0.317084 6.16017 0 0.522028 0.958694 0.403629 376
0 0  0 0 0 -0.95462 0.326283 6.15004 0 0.479038 0.832789 0.918902 426
0 0  0 0 0 -0.959315 0.320734 6.14894 0 0.51591 0.668857 0.687321 477
0 0  0 0 0 -0.96124 0.317878 6.14891 0 0.533212 0.962731 0.46167 528
0 0  0 0 0 -0.901138 0.392546 6.1609 0 0.31655 0.963007 0.460904 579
0 0  0 0 0 -1.04546 0.714481 5.78753 0 0.497399 0.854051 0.262343 629
0 0  0 0 0 -1.18685 0.628705 5.69902 0 0.49354 0.668857 0.687321 679
0 0  0 0 0 -1.55187 0.587825 5.37514 0 0.496077 0.668857 0.687321 730
0 0  0 0 0 0 0 0 0 0 0.945242 0.450764 781
0 0  38.7515 -135.393 1103.91 -0.868482 0.432266 6.16857 47.0703 0.196667 0.940275 0.462449 833
0 0  40.0075 -140.084 1162.47 -0.937018 0.420531 6.10145 56.7982 0.448043 1.0272 0.657939 883
0 0  38.7235 -136.338 1164.07 -0.859896 0.404 6.19847 67.1508 0.280134 1.03267 0.706916 934
0 0  41.3046 -134.109 1165.35 -0.939924 0.370313 6.13423 78.5661 0.392346 0.968818 0.485511 986
0 0  39.3481 -132.305 1167.72 -0.943208 0.367984 6.13231 83.1225 0.4199 0.948224 0.771728 1036
0 0  0 0 0 -0.945688 0.355835 6.13837 0 0.42598 0.908517 0.85476 1086
0 0  0 0 0 -0.951705 0.341454 6.1422 0 0.460185 0.669123 0.685349 1137
0 0  0 0 0 -0.947593 0.333758 6.1523 0 0.47115 0.966118 0.472613 1187
0 0  0 0 0 -0.946455 0.332756 6.15428 0 0.468268 0.966837 0.471479 1239
0 0  0 0 0 -0.947039 0.328491 6.15675 0 0.477777 0.967114 0.472292 1291
0 0  0 0 0 -0.948586 0.329994 6.15395 0 0.467166 0.96734 0.47248 1342
0 0  43.4099 -134.122 1165.58 -0.922549 0.556283 6.02243 70.9853 0.450072 0.669123 0.685349 1392
0 0  0 0 0 -1.05546 1.12752 5.52721 0 0.445389 0.669123 0.685349 1443
0 0  0 0 0 -1.22176 0.722819 5.60437 0 0.446032 0.669123 0.685349 1493
0 0  0 0 0 -1.44989 0.866377 5.30009 0 0.447971 0.669123 0.685349 1546
0 0  3.23264 -9.21768 71.628 -1.18905 0.588764 5.72279 2 0.448458 0.927782 0.43575 1596
